viento,v_viento,p_ola,m_ola,presion,temperatura,clase
0.484547,0.307393,0.290657,0.235294,0.632704,0.990099,1
0.284994,0.229572,0.20346,0.235294,0.65283,0.485149,0
0.382923,0.389105,0.488581,0.235294,0.681761,0.80198,1
0.378893,0.291829,0.290657,0.235294,0.68805,0.564356,1
0.385722,0.276265,0.37301,0.235294,0.754931,0.138614,1
0.279019,0.287938,0.290657,0.235294,0.812579,0.29703,0
0.098396,0.124514,0.229066,0.235294,0.826415,0.841584,0
0.28385,0.354086,0.488581,0.235294,0.846616,0.39604,1
0.333671,0.412451,0.258131,0.235294,0.872956,0.138614,1
0.401368,0.291829,0.425606,0.235294,0.903145,0.663366,0
0.376675,0.357977,0.258131,0.236546,0.734591,0.841584,1
0.502678,0.412451,0.181315,0.236546,0.815094,0.287129,1
0.328233,0.284047,0.290657,0.236546,0.821384,0.277228,0
0.377147,0.381323,0.290657,0.237797,0.471698,0.722772,1
0.409894,0.346304,0.229066,0.237797,0.657862,0.861386,1
0.251488,0.311284,0.37301,0.237797,0.723635,0.227723,0
0.317293,0.225681,0.20346,0.237797,0.735849,0.841584,0
0.043379,0.108949,0.20346,0.237797,0.769811,0.861386,0
0.14184,0.276265,0.37301,0.237797,0.772327,0.534653,0
0.26973,0.354086,0.258131,0.237797,0.808805,0.277228,0
0.224542,0.326848,0.290657,0.237797,0.825157,0.861386,0
0.267779,0.241245,0.290657,0.239049,0.641509,0.792079,0
0.326855,0.284047,0.229066,0.239049,0.67317,0.376238,0
0.329044,0.361868,0.258131,0.239049,0.674415,0.19802,1
0.228799,0.202335,0.229066,0.239049,0.902428,0.069307,0
0.656877,0.575875,0.160554,0.2403,0.653296,0.178218,2
0.297608,0.338521,0.290657,0.2403,0.675472,0.920792,1
0.326855,0.256809,0.32872,0.2403,0.686792,0.782178,0
0.340025,0.315175,0.258131,0.241552,0.701887,0.811881,0
0.331287,0.287938,0.37301,0.241552,0.714465,0.811881,0
0.146744,0.214008,0.290657,0.241552,0.76478,0.712871,0
0.313916,0.256809,0.37301,0.241552,0.766038,0.277228,0
0.162621,0.101167,0.635294,0.241552,0.767296,0.861386,0
0.209904,0.22179,0.750865,0.241552,0.874214,0.930693,0
0.301607,0.29572,0.425606,0.241552,0.886792,0.19802,0
0.6063,0.595331,0.229066,0.242804,0.561006,0.405941,2
0.311265,0.303502,0.37301,0.242804,0.607547,0.584158,1
0.529604,0.428016,0.20346,0.242804,0.618868,0.970297,2
0.233611,0.237354,0.425606,0.242804,0.666667,0.831683,0
0.273672,0.233463,0.258131,0.242804,0.748428,0.732673,0
0.302391,0.252918,0.37301,0.242804,0.786164,0.108911,0
0.416343,0.361868,0.181315,0.244055,0.626415,0.564356,1
0.229185,0.163424,0.290657,0.244055,0.630189,0.910891,0
0.476255,0.455253,0.229066,0.244055,0.630189,0.049505,2
0.505818,0.252918,0.258131,0.244055,0.638994,0.841584,1
0.532713,0.459144,0.587543,0.244055,0.667925,0.405941,1
0.384913,0.252918,0.425606,0.244055,0.671698,0.376238,0
0.628879,0.529183,0.290657,0.244055,0.724528,0.782178,2
0.31309,0.299611,0.32872,0.244055,0.725786,0.772277,0
0.299787,0.412451,0.181315,0.244055,0.734591,0.772277,1
0.104789,0.178988,0.258131,0.245307,0.52956,0.861386,0
0.460453,0.424125,0.258131,0.245307,0.632704,0.831683,1
0.441882,0.447471,0.290657,0.245307,0.711044,0.128713,1
0.509684,0.466926,0.258131,0.245307,0.748428,0.792079,1
0.122511,0.151751,0.290657,0.245307,0.753459,0.831683,0
0.306401,0.264591,0.290657,0.245307,0.755975,0.70297,0
0.256197,0.190661,0.37301,0.245307,0.759748,0.871287,0
0.349968,0.272374,0.37301,0.245307,0.848239,0.425743,0
0.336962,0.175097,0.229066,0.245307,0.87673,0.673267,0
0.582099,0.478599,0.290657,0.246558,0.528302,0.544554,1
0.417678,0.455253,0.229066,0.246558,0.662893,0.574257,1
0.367751,0.284047,0.290657,0.246558,0.695597,0.712871,0
0.364368,0.365759,0.290657,0.246558,0.728252,0.148515,1
0.554135,0.470817,0.258131,0.246558,0.752201,0.792079,1
0.373512,0.373541,0.258131,0.246558,0.810063,0.841584,0
0.584765,0.44358,0.425606,0.246558,0.836767,0.079208,1
0.240115,0.198444,0.20346,0.246558,0.846541,0.881188,0
0.287036,0.33463,0.290657,0.246558,0.847799,0.821782,0
0.691374,0.673152,0.160554,0.24781,0.568553,0.524752,3
0.326265,0.330739,0.750865,0.24781,0.669182,0.732673,0
0.400554,0.396887,0.229066,0.24781,0.679245,0.722772,1
0.41563,0.451362,0.32872,0.24781,0.737107,0.792079,1
0.272698,0.287938,0.229066,0.249061,0.607547,0.623762,1
0.267779,0.307393,0.32872,0.249061,0.640252,0.49505,0
0.18489,0.2607,0.32872,0.249061,0.650314,0.49505,0
0.207649,0.143969,0.258131,0.249061,0.650314,0.772277,1
0.392281,0.299611,0.32872,0.249061,0.68805,0.841584,1
0.33046,0.284047,0.258131,0.249061,0.738365,0.831683,1
0.502041,0.478599,0.229066,0.249061,0.744654,0.683168,2
0.399608,0.303502,0.37301,0.249061,0.792453,0.930693,1
0.36583,0.245136,0.32872,0.249061,0.859119,0.069307,1
0.237056,0.291829,0.229066,0.249061,0.904403,0.405941,0
0.380904,0.319066,0.425606,0.249061,0.91195,0.673267,0
0.829872,0.626459,0.229066,0.250313,0.447799,0.257426,3
0.316382,0.322957,0.32872,0.250313,0.641509,0.841584,1
0.186432,0.11284,0.290657,0.250313,0.644025,0.782178,0
0.434783,0.346304,0.37301,0.250313,0.649057,0.772277,1
0.182252,0.194553,0.290657,0.250313,0.660377,0.841584,0
0.486139,0.428016,0.290657,0.250313,0.675472,0.831683,1
0.380767,0.210117,0.488581,0.250313,0.681761,0.742574,0
0.298452,0.315175,0.32872,0.250313,0.70566,0.574257,1
0.294687,0.303502,0.290657,0.250313,0.706918,0.594059,1
0.447311,0.428016,0.32872,0.250313,0.725786,0.514851,1
0.734193,0.509728,0.32872,0.251564,0.393711,0.029703,2
0.496532,0.463035,0.32872,0.251564,0.466667,0.722772,1
0.522408,0.529183,0.20346,0.251564,0.474214,0.524752,1
0.100355,0.198444,0.181315,0.251564,0.544654,0.138614,0
0.513275,0.40856,0.258131,0.251564,0.578616,0.80198,1
0.408787,0.459144,0.37301,0.251564,0.637736,0.861386,1
0.223819,0.315175,0.32872,0.251564,0.680503,0.831683,1
0.345472,0.338521,0.229066,0.251564,0.730818,0.544554,1
0.231202,0.202335,0.258131,0.251564,0.739623,0.643564,0
0.286443,0.132296,0.160554,0.251564,0.790491,0.49505,0
0.497385,0.490272,0.37301,0.252816,0.47044,0.257426,1
0.654457,0.587549,0.229066,0.252816,0.483912,0.108911,3
0.204904,0.311284,0.37301,0.252816,0.625157,0.930693,0
0.119147,0.163424,0.258131,0.252816,0.661635,0.485149,0
0.276999,0.55642,0.181315,0.252816,0.701887,0.128713,2
0.156525,0.18677,0.258131,0.252816,0.70566,0.821782,0
0.372796,0.307393,0.37301,0.252816,0.727044,0.841584,1
0.198193,0.116732,0.258131,0.252816,0.847799,0.881188,0
0.17486,0.373541,0.229066,0.254068,0.563522,0.049505,1
0.366134,0.291829,0.258131,0.254068,0.642767,0.811881,0
0.309763,0.175097,0.258131,0.254068,0.769811,0.514851,0
0.26167,0.299611,0.37301,0.254068,0.788679,0.861386,0
0.411952,0.389105,0.20346,0.254068,0.812465,0.366337,1
0.383156,0.272374,0.37301,0.254068,0.851572,0.881188,0
0.695382,0.805447,0.160554,0.255319,0.480503,0.069307,3
0.382672,0.404669,0.425606,0.255319,0.508176,0.683168,1
0.352773,0.350195,0.229066,0.255319,0.671698,0.455446,1
0.249869,0.342412,0.32872,0.255319,0.72327,0.772277,1
0.237056,0.233463,0.32872,0.255319,0.771069,0.831683,0
0.397579,0.214008,0.290657,0.255319,0.831094,0.435644,0
0.295689,0.40856,0.488581,0.256571,0.50566,0.792079,1
0.520882,0.513619,0.290657,0.256571,0.530818,0.732673,2
0.491915,0.439689,0.258131,0.256571,0.661635,0.762376,1
0.423345,0.36965,0.258131,0.256571,0.664151,0.564356,1
0.526435,0.416342,0.290657,0.256571,0.732075,0.930693,2
0.158889,0.128405,0.425606,0.256571,0.769811,0.950495,0
0.572885,0.509728,0.32872,0.257822,0.339623,0.811881,2
0.530432,0.51751,0.160554,0.257822,0.369811,0.643564,1
0.388634,0.466926,0.258131,0.257822,0.623899,0.554455,2
0.684324,0.642023,0.20346,0.257822,0.657862,0.09901,3
0.228154,0.175097,0.32872,0.257822,0.665409,0.732673,0
0.483917,0.350195,0.258131,0.257822,0.703145,0.782178,1
0.222433,0.178988,0.290657,0.257822,0.727044,0.554455,0
0.404095,0.365759,0.229066,0.257822,0.735849,0.524752,1
0.298452,0.326848,0.425606,0.257822,0.758491,0.920792,1
0.187335,0.11284,0.821453,0.257822,0.774843,0.722772,0
0.104789,0.151751,0.229066,0.257822,0.812579,0.930693,0
0.329224,0.365759,0.32872,0.257822,0.837736,0.871287,1
0.332804,0.315175,0.32872,0.257822,0.837736,0.930693,1
0.345279,0.206226,0.544637,0.257822,0.901887,0.079208,1
0.332715,0.280156,0.258131,0.257822,0.919736,0.405941,0
0.405854,0.077821,0.37301,0.259074,0.534591,0.80198,1
0.454461,0.354086,0.32872,0.259074,0.589937,0.851485,1
0.290543,0.225681,0.425606,0.259074,0.671698,0.693069,0
0.18485,0.167315,0.290657,0.259074,0.675472,0.90099,0
0.36388,0.354086,0.258131,0.259074,0.684277,0.722772,1
0.377442,0.272374,0.32872,0.259074,0.689308,0.841584,1
0.13183,0.050584,0.290657,0.259074,0.71195,0.881188,0
0.480372,0.571984,0.20346,0.259074,0.722189,0.168317,1
0.289549,0.276265,0.32872,0.259074,0.738365,0.435644,0
0.348057,0.404669,0.488581,0.259074,0.862881,0.366337,1
0.63388,0.521401,0.160554,0.259074,0.92327,0.178218,2
0.42994,0.357977,0.258131,0.260325,0.21761,0.574257,2
0.654355,0.59144,0.229066,0.260325,0.605031,0.613861,2
0.341699,0.280156,0.229066,0.260325,0.636478,0.970297,1
0.333271,0.198444,0.20346,0.260325,0.651572,0.930693,0
0.548373,0.494163,0.181315,0.260325,0.668113,0.039604,2
0.473438,0.400778,0.425606,0.260325,0.677987,0.475248,1
0.309763,0.311284,0.290657,0.260325,0.681761,0.831683,1
0.504405,0.428016,0.37301,0.260325,0.708176,0.148515,2
0.331667,0.342412,0.258131,0.260325,0.76478,0.920792,1
0.380612,0.396887,0.290657,0.260325,0.786164,0.881188,1
0.214069,0.214008,0.160554,0.260325,0.787421,0.871287,0
0.551862,0.533074,0.181315,0.261577,0.518239,0.841584,2
0.265675,0.307393,0.544637,0.261577,0.563522,0.128713,1
0.577851,0.455253,0.229066,0.261577,0.574843,0.792079,1
0.521211,0.439689,0.635294,0.261577,0.602516,0.089109,2
0.322614,0.233463,0.258131,0.261577,0.645283,0.910891,0
0.357696,0.330739,0.425606,0.261577,0.683421,0.366337,1
0.294586,0.311284,0.20346,0.261577,0.685535,0.732673,0
0.29721,0.311284,0.587543,0.261577,0.859119,0.534653,1
0.404792,0.357977,0.32872,0.261577,0.937107,0.188119,1
0.783996,0.684825,0.20346,0.262829,0.508176,0.039604,3
0.824354,0.583658,0.20346,0.262829,0.562088,0.039604,3
0.538324,0.486381,0.20346,0.262829,0.566013,0.079208,2
0.391373,0.252918,0.258131,0.262829,0.569811,0.861386,0
0.471976,0.529183,0.258131,0.262829,0.583648,0.544554,2
0.27894,0.22179,0.258131,0.262829,0.632704,0.831683,1
0.348695,0.346304,0.544637,0.262829,0.640252,0.128713,1
0.259716,0.241245,0.32872,0.262829,0.773585,0.871287,0
0.447145,0.536965,0.20346,0.26408,0.446541,0.594059,1
0.487788,0.424125,0.32872,0.26408,0.510692,0.247525,2
0.529941,0.412451,0.37301,0.26408,0.576101,0.792079,1
0.327533,0.315175,0.258131,0.26408,0.589937,0.792079,1
0.252805,0.249027,0.258131,0.26408,0.665409,0.950495,1
0.155023,0.163424,0.290657,0.26408,0.696855,0.90099,0
0.396645,0.420233,0.32872,0.26408,0.832704,0.237624,1
0.39031,0.420233,0.32872,0.26408,0.837736,0.237624,2
0.66178,0.607004,0.258131,0.265332,0.561006,0.138614,3
0.335044,0.303502,0.425606,0.265332,0.589937,0.049505,1
0.399236,0.272374,0.258131,0.265332,0.611321,0.594059,1
0.371621,0.287938,0.37301,0.265332,0.651572,0.445545,1
0.328864,0.299611,0.37301,0.265332,0.675472,0.356436,0
0.441074,0.431907,0.32872,0.265332,0.711686,0.138614,2
0.258948,0.22179,0.32872,0.265332,0.713208,0.980198,0
0.515184,0.463035,0.32872,0.265332,0.773585,0.841584,1
0.112255,0.14786,0.229066,0.265332,0.791195,0.554455,0
0.327601,0.268482,0.488581,0.265332,0.940692,0.069307,0
0.261755,0.252918,0.258131,0.265332,0.966038,0.861386,0
0.350497,0.400778,0.425606,0.266583,0.459119,0.257426,1
0.432042,0.455253,0.290657,0.266583,0.563522,0.871287,2
0.452725,0.416342,0.290657,0.266583,0.640252,0.950495,1
0.402734,0.303502,0.290657,0.266583,0.641509,0.564356,1
0.186589,0.132296,0.32872,0.266583,0.659119,0.772277,0
0.106227,0.171206,0.32872,0.266583,0.660377,0.485149,0
0.416789,0.431907,0.290657,0.266583,0.742138,0.851485,1
0.516438,0.51751,0.425606,0.266583,0.750277,0.089109,2
0.28084,0.249027,0.258131,0.266583,0.755975,0.881188,0
0.346521,0.365759,0.37301,0.266583,0.774843,0.267327,1
0.594046,0.478599,0.488581,0.267835,0.583648,0.70297,2
0.445014,0.319066,0.290657,0.267835,0.628931,0.594059,1
0.329112,0.225681,0.37301,0.267835,0.650314,0.891089,0
0.138142,0.128405,0.290657,0.267835,0.695597,0.782178,0
0.459759,0.396887,0.488581,0.267835,0.699371,0.049505,1
0.258948,0.229572,0.290657,0.267835,0.753459,0.831683,1
0.304658,0.307393,0.32872,0.267835,0.781132,0.821782,0
0.031817,0.155642,0.635294,0.267835,0.789937,0.60396,0
0.262515,0.210117,0.20346,0.267835,0.797484,0.514851,0
0.281891,0.182879,0.587543,0.267835,0.8,0.277228,0
0.480372,0.431907,0.258131,0.267835,0.822642,0.871287,1
0.469102,0.322957,0.290657,0.267835,0.90566,0.881188,1
0.559334,0.474708,0.20346,0.269086,0.515723,0.049505,2
0.12078,0.44358,0.37301,0.269086,0.553119,0.049505,1
0.298972,0.291829,0.32872,0.269086,0.638994,0.940594,1
0.241249,0.233463,0.20346,0.269086,0.655346,0.831683,1
0.185128,0.256809,0.903806,0.269086,0.734591,0.772277,0
0.374206,0.354086,0.544637,0.269086,0.759748,0.287129,1
0.51514,0.505837,0.32872,0.269086,0.779874,0.811881,1
0.34401,0.311284,0.290657,0.269086,0.793711,0.861386,1
0.377363,0.33463,0.290657,0.269086,0.793711,0.871287,1
0.202195,0.198444,0.290657,0.269086,0.825157,0.831683,0
0.570386,0.48249,0.37301,0.269086,0.834591,0.118812,2
0.398939,0.544747,0.425606,0.270338,0.532352,0.029703,1
0.231774,0.350195,0.903806,0.270338,0.598742,0.782178,0
0.323324,0.256809,0.290657,0.270338,0.710692,0.821782,0
0.267779,0.272374,0.290657,0.270338,0.757233,0.811881,1
0.349205,0.338521,0.258131,0.270338,0.759748,0.831683,1
0.248478,0.178988,0.689273,0.270338,0.766038,0.722772,0
0.294812,0.249027,0.258131,0.270338,0.802516,0.851485,1
0.219869,0.120623,0.229066,0.270338,0.822642,0.821782,0
0.148229,0.284047,0.37301,0.271589,0.591195,0.613861,1
0.318341,0.330739,0.32872,0.271589,0.67673,0.841584,1
0.285227,0.256809,0.290657,0.271589,0.72956,0.564356,0
0.345043,0.330739,0.181315,0.271589,0.734591,0.544554,1
0.300058,0.245136,0.290657,0.271589,0.757233,0.712871,0
0.524184,0.486381,0.32872,0.271589,0.773585,0.821782,1
0.296089,0.319066,0.37301,0.271589,0.815094,0.673267,1
0.614557,0.501946,0.229066,0.272841,0.432704,0.811881,2
0.744895,0.587549,0.20346,0.272841,0.675472,0.524752,3
0.334136,0.276265,0.32872,0.272841,0.72327,0.70297,0
0.505259,0.44358,0.425606,0.272841,0.727044,0.60396,2
0.050321,0.085603,0.258131,0.272841,0.744654,0.831683,0
0.324992,0.365759,0.258131,0.274093,0.58239,0.861386,1
0.288269,0.272374,0.37301,0.274093,0.63522,0.910891,1
0.362901,0.466926,0.20346,0.274093,0.678528,0.069307,1
0.395784,0.357977,0.37301,0.274093,0.685535,0.772277,1
0.369019,0.268482,0.290657,0.274093,0.714453,0.386139,0
0.429457,0.319066,0.258131,0.274093,0.715484,0.168317,1
0.250606,0.377432,0.635294,0.274093,0.74717,0.841584,1
0.136337,0.105058,0.258131,0.274093,0.762264,0.564356,0
0.131554,0.120623,0.290657,0.274093,0.773585,0.29703,0
0.213034,0.202335,0.229066,0.274093,0.816352,0.841584,0
0.530698,0.474708,0.290657,0.274093,0.81761,0.841584,2
0.319293,0.357977,0.258131,0.274093,0.820126,0.871287,1
0.341417,0.346304,0.32872,0.274093,0.85283,0.524752,1
0.462771,0.599222,0.32872,0.275344,0.527044,0.811881,1
0.434407,0.447471,0.37301,0.275344,0.530818,0.80198,1
0.438914,0.33463,0.37301,0.275344,0.698113,0.861386,1
0.380592,0.373541,0.290657,0.275344,0.709434,0.267327,1
0.131554,0.116732,0.20346,0.275344,0.740881,0.435644,0
0.130275,0.167315,0.635294,0.275344,0.755975,0.316832,0
0.362226,0.36965,0.488581,0.275344,0.899182,0.39604,1
0.231265,0.245136,0.488581,0.275344,0.920755,0.227723,0
0.415183,0.280156,0.290657,0.276596,0.32327,0.643564,1
0.198675,0.338521,0.37301,0.276596,0.666465,0.366337,1
0.492821,0.552529,0.32872,0.276596,0.667925,0.455446,2
0.307558,0.249027,0.32872,0.276596,0.714465,0.544554,0
0.035031,0.027237,0.903806,0.276596,0.808704,0.158416,0
0.459759,0.560311,0.290657,0.276596,0.81761,0.19802,2
0.262768,0.22179,0.290657,0.276596,0.849057,0.891089,0
0.33218,0.268482,0.750865,0.276596,0.938365,0.09901,0
0.542042,0.400778,0.290657,0.277847,0.427673,0.920792,2
0.434151,0.311284,0.544637,0.277847,0.53834,0.108911,1
0.439861,0.385214,0.37301,0.277847,0.540881,0.049505,2
0.380612,0.40856,0.37301,0.277847,0.608805,0.851485,1
0.15727,0.046693,0.37301,0.277847,0.644025,0.920792,0
0.317433,0.315175,0.32872,0.277847,0.719497,0.267327,1
0.240575,0.140078,0.37301,0.277847,0.740881,0.643564,0
0.247138,0.2607,0.903806,0.277847,0.771069,0.564356,0
0.444513,0.435798,0.425606,0.277847,0.812579,0.910891,1
0.286726,0.252918,0.750865,0.277847,0.851572,0.970297,0
0.246869,0.202335,0.425606,0.277847,0.85283,0.881188,0
0.427203,0.36965,0.229066,0.279099,0.655346,0.574257,1
0.327533,0.373541,0.37301,0.279099,0.661635,0.90099,1
0.39088,0.424125,0.258131,0.279099,0.689308,0.059406,1
0.495033,0.361868,0.425606,0.279099,0.69434,0.623762,1
0.477377,0.521401,0.37301,0.279099,0.737107,0.930693,2
0.381118,0.357977,0.32872,0.279099,0.901887,0.861386,1
0.297409,0.284047,0.32872,0.279099,0.958491,0.871287,0
0.316849,0.435798,0.290657,0.28035,0.660377,0.623762,1
0.330773,0.342412,0.290657,0.28035,0.694038,0.168317,1
0.357593,0.326848,0.32872,0.28035,0.69434,0.574257,1
0.27324,0.338521,0.544637,0.28035,0.695597,0.089109,1
0.376064,0.361868,0.544637,0.28035,0.744654,0.811881,1
0.472888,0.416342,0.37301,0.28035,0.757233,0.693069,1
0.416789,0.404669,0.37301,0.28035,0.807547,0.910891,1
0.126709,0.159533,0.290657,0.28035,0.81761,0.950495,0
0.564419,0.548638,0.229066,0.281602,0.647799,0.148515,2
0.258948,0.229572,0.635294,0.281602,0.68805,0.376238,0
0.356866,0.40856,0.290657,0.281602,0.75922,0.059406,1
0.354804,0.389105,0.488581,0.281602,0.847962,0.376238,1
0.263918,0.272374,0.32872,0.282854,0.552201,0.851485,0
0.321027,0.272374,0.258131,0.282854,0.577786,0.118812,2
0.419912,0.400778,0.37301,0.282854,0.608805,0.851485,2
0.410527,0.439689,0.425606,0.282854,0.64161,0.059406,1
0.362144,0.420233,0.290657,0.282854,0.684277,0.445545,1
0.528508,0.599222,0.258131,0.284105,0.447799,0.524752,2
0.400869,0.494163,0.181315,0.284105,0.49434,0.049505,1
0.044009,0,0.229066,0.284105,0.662893,0.39604,0
0.208709,0.229572,0.258131,0.284105,0.677459,0.386139,0
0.497385,0.451362,0.290657,0.284105,0.715723,0.821782,1
0.312404,0.33463,0.635294,0.284105,0.730252,0.386139,1
0.205298,0.194553,0.425606,0.284105,0.749686,0.722772,0
0.627089,0.59144,0.32872,0.285357,0.557233,0.049505,3
0.358586,0.361868,0.37301,0.285357,0.589937,0.841584,1
0.54966,0.607004,0.290657,0.285357,0.661635,0.851485,2
0.282493,0.194553,0.290657,0.285357,0.689308,0.970297,0
0.398492,0.392996,0.290657,0.285357,0.695597,0.267327,2
0.22464,0.284047,0.587543,0.285357,0.696277,0.415842,0
0.391657,0.33463,0.425606,0.285357,0.702868,0.069307,1
0.392735,0.389105,0.258131,0.285357,0.72956,0.514851,1
0.331377,0.272374,0.258131,0.285357,0.748428,0.524752,0
0.26877,0.264591,0.425606,0.285357,0.766038,0.673267,1
0.446214,0.389105,0.488581,0.285357,0.832704,0.673267,1
0.065912,0.031128,0.229066,0.285357,0.979874,0.524752,0
0.494507,0.416342,0.37301,0.286608,0.618868,0.732673,1
0.706564,0.708171,0.258131,0.286608,0.631409,0.079208,3
0.342456,0.322957,0.37301,0.286608,0.633673,0.069307,1
0.34545,0.319066,0.425606,0.286608,0.657862,0.584158,1
0.479133,0.466926,0.37301,0.286608,0.72327,0.742574,1
0.059142,0.412451,0.488581,0.286608,0.742138,0.782178,1
0.316499,0.330739,0.290657,0.286608,0.74717,0.70297,1
0.282729,0.252918,0.425606,0.286608,0.903145,0.207921,0
0.686942,0.470817,0.425606,0.28786,0.514465,0.594059,2
0.586037,0.638132,0.258131,0.28786,0.601258,0.168317,3
0.320565,0.272374,0.37301,0.28786,0.642767,0.940594,1
0.332448,0.330739,0.488581,0.28786,0.657862,0.544554,1
0.348716,0.303502,0.37301,0.28786,0.691824,0.574257,1
0.097955,0.093385,0.229066,0.28786,0.714465,0.851485,0
0.290135,0.264591,0.32872,0.28786,0.733333,0.138614,1
0.554619,0.435798,0.37301,0.28786,0.768553,0.851485,2
0.007742,0.108949,0.821453,0.28786,0.793711,0.633663,0
0.72159,0.583658,0.20346,0.289111,0.314465,0.49505,2
0.576343,0.583658,0.229066,0.289111,0.539623,0.089109,2
0.395446,0.357977,0.258131,0.289111,0.597484,0.851485,1
0.202594,0.210117,0.32872,0.289111,0.667925,0.39604,0
0.493725,0.638132,0.229066,0.289111,0.770453,0.079208,2
0.208709,0.167315,0.32872,0.289111,0.798742,0.633663,0
0.351405,0.249027,0.290657,0.289111,0.805031,0.871287,1
0.116375,0.050584,0.32872,0.289111,0.827673,0.851485,0
0.3803,0.284047,0.425606,0.290363,0.509434,0.792079,1
0.157223,0.455253,0.290657,0.290363,0.555975,0.623762,1
0.503933,0.400778,0.290657,0.290363,0.593711,0.128713,1
0.479164,0.463035,0.32872,0.290363,0.63522,0.940594,1
0.252337,0.206226,0.425606,0.290363,0.667925,0.821782,1
0.417198,0.315175,0.258131,0.290363,0.716843,0.089109,1
0.127795,0.18677,0.425606,0.290363,0.743396,0.80198,0
0.372956,0.252918,0.258131,0.290363,0.745912,0.920792,1
0.114301,0.194553,0.290657,0.290363,0.762264,0.316832,0
0.368959,0.385214,0.290657,0.290363,0.787421,0.831683,1
0.18971,0.245136,0.425606,0.290363,0.886792,0.277228,1
0.351952,0.365759,0.290657,0.290363,0.939623,0.871287,1
0.336852,0.342412,0.290657,0.290363,0.961006,0.861386,0
0.650302,0.618677,0.587543,0.291615,0.481761,0.613861,2
0.541699,0.447471,0.37301,0.291615,0.552201,0.851485,2
0.117615,0.272374,0.37301,0.291615,0.593711,0.613861,0
0.25637,0.252918,0.32872,0.291615,0.666667,0.930693,1
0.108651,0.198444,0.488581,0.291615,0.680415,0.405941,0
